ID	SpouseID	Gender	MaritalStatus	AgeInYears	Education	SES	Race
3221001420	3221001711	Male	Married	26	HS	Category 2	White
4321003220	4321007501	Male	Married	41	PHS	Category 3	White
4321001070	4321001821	Male	Married	33	PHS	Category 2	White
3221002170	3221001601	Male	Married	25	HS	Category 3	White
4341000730	4341000111	Male	Married	42	PHS	Category 2	Other
4221005110	4221003651	Male	Married	32	HS	Category 2	White
3321003350	3321004701	Male	Married	29	PHS	Category 2	White
4230000370	4230000141	Male	Married	41	HS	Category 1	Black
4221008100	4221002971	Male	Married	35	HS	Category 2	White
4140000180	4320000881	Male	Married	34	NHS	Category 1	Other
4221003300	4221006151	Male	Married	36	HS	Category 2	White
4130000210	4130000381	Male	Married	37	NHS	Category 1	Black
2110000400	2110000361	Male	Married	20	NHS	Category 1	Hispanic
4320001970	4320001951	Male	Married	35	PHS	Category 1	White
4121000600	4321007151	Male	Married	33	NHS	Category 2	White
2341000480	2341000361	Male	Married	22	PHS	Category 4	Other
4210001430	4110001231	Male	Married	30	HS	Category 1	Hispanic
3310000180	3310000291	Male	Married	28	PHS	Category 1	Hispanic
3111000130	3111000181	Male	Married	25	NHS	Category 2	Hispanic
4220001950	4220001971	Male	Married	44	HS	Category 1	White
3321002690	3321000571	Male	Married	25	PHS	Category 3	White
3321001050	3321005331	Male	Married	28	PHS	Category 4	White
4110001390	4110001651	Male	Married	42	NHS	Category 1	Hispanic
3221000480	3221000551	Male	Married	29	HS	Category 2	White
3220000040	4220001721	Male	Married	28	HS	Category 1	White
4120000230	4120001211	Male	Married	32	NHS	Category 1	White
4321015670	4321014991	Male	Married	34	PHS	Category 2	White
3221000040	3221000461	Male	Married	26	HS	Category 2	White
4221007280	4221001111	Male	Married	42	HS	Category 2	White
3310000320	3310000061	Male	Married	28	PHS	Category 1	Hispanic
4210001020	4110000731	Male	Married	30	HS	Category 1	Hispanic
4230000960	4230000691	Male	Married	35	HS	Category 1	Black
4221002460	4221006121	Male	Married	41	HS	Category 2	White
4120001100	4120000701	Male	Married	34	NHS	Category 1	White
4321003110	4321006171	Male	Married	43	PHS	Category 2	White
3321004090	3321001891	Male	Married	29	PHS	Category 2	White
4241000220	2241000091	Male	Married	43	HS	Category 2	Other
4340000050	4340000201	Male	Married	43	PHS	Category 1	Other
4221002120	4221005951	Male	Married	41	HS	Category 3	White
3121000260	2121000531	Male	Married	27	NHS	Category 4	White
4311000460	4311000211	Male	Married	37	PHS	Category 2	Hispanic
4110001150	4110000431	Male	Married	43	NHS	Category 1	Hispanic
3321003660	3321002051	Male	Married	27	PHS	Category 3	White
4221008290	4221006381	Male	Married	35	HS	Category 4	White
3331000130	3331000021	Male	Married	29	PHS	Category 3	Black
3321003600	3321000481	Male	Married	29	PHS	Category 2	White
3221000490	3221000151	Male	Married	27	HS	Category 3	White
3321003370	3321002551	Male	Married	28	PHS	Category 3	White
4310000590	4310000911	Male	Married	42	PHS	Category 1	Hispanic
4221002810	4221004661	Male	Married	33	HS	Category 3	White
4321005140	4321002651	Male	Married	30	PHS	Category 2	White
3331000710	3330000041	Male	Married	28	PHS	Category 3	Black
4110000060	4110001191	Male	Married	36	NHS	Category 1	Hispanic
4331001560	4331000551	Male	Married	39	PHS	Category 2	Black
4121000590	4321005891	Male	Married	43	NHS	Category 2	White
4140000190	4340000351	Male	Married	42	NHS	Category 1	Other
4321018900	4321015231	Male	Married	37	PHS	Category 2	White
4221000970	4221006971	Male	Married	35	HS	Category 4	White
4131000130	4131000261	Male	Married	35	NHS	Category 2	Black
4321013710	4321005331	Male	Married	44	PHS	Category 4	White
4221001230	4220002791	Male	Married	38	HS	Category 2	White
3340000010	2340000141	Male	Married	29	PHS	Category 1	Other
4121001350	4121001521	Male	Married	42	NHS	Category 2	White
4341000860	4341001021	Male	Married	34	PHS	Category 4	Other
3210000230	3210000451	Male	Married	29	HS	Category 1	Hispanic
4321001740	4321016061	Male	Married	40	PHS	Category 3	White
4321006670	4321006321	Male	Married	43	PHS	Category 3	White
4121000030	4121001281	Male	Married	40	NHS	Category 2	White
4121000220	4321014141	Male	Married	39	NHS	Category 4	White
2211000240	2211000111	Male	Married	24	HS	Category 2	Hispanic
4221006740	4221006401	Male	Married	32	HS	Category 2	White
4221004600	4221003881	Male	Married	33	HS	Category 2	White
3210000360	3210000331	Male	Married	27	HS	Category 1	Hispanic
4321005180	4321008011	Male	Married	43	PHS	Category 2	White
4210001370	4210000511	Male	Married	44	HS	Category 1	Hispanic
3210000440	2210000271	Male	Married	28	HS	Category 1	Hispanic
4221007170	4221004311	Male	Married	41	HS	Category 4	White
3210000480	3210000171	Male	Married	28	HS	Category 1	Hispanic
4210000700	4210000241	Male	Married	36	HS	Category 1	Hispanic
4221001550	4221004911	Male	Married	38	HS	Category 2	White
4110000330	4110000361	Male	Married	38	NHS	Category 1	Hispanic
4321019150	4321004521	Male	Married	36	PHS	Category 4	White
4221004270	4221002611	Male	Married	36	HS	Category 4	White
3221000670	3221000381	Male	Married	27	HS	Category 4	White
4321002820	4321019301	Male	Married	32	PHS	Category 3	White
4320000220	4320000181	Male	Married	34	PHS	Category 1	White
3221002090	3221001921	Male	Married	29	HS	Category 2	White
4321009660	4321001311	Male	Married	40	PHS	Category 2	White
4321016140	4321015621	Male	Married	42	PHS	Category 2	White
4221008010	4221008611	Male	Married	38	HS	Category 2	White
4221006580	4321019001	Male	Married	43	HS	Category 2	White
3321003060	3321005481	Male	Married	27	PHS	Category 3	White
4221002590	4221003171	Male	Married	31	HS	Category 2	White
3321002250	3321004751	Male	Married	29	PHS	Category 2	White
4121001030	4121000101	Male	Married	40	NHS	Category 2	White
4231000960	4321018631	Male	Married	32	HS	Category 2	Black
4321006910	4321016261	Male	Married	32	PHS	Category 2	White
4221001890	4321018991	Male	Married	43	HS	Category 2	White
4321005170	4321017431	Male	Married	35	PHS	Category 4	White
3321002180	3321002491	Male	Married	28	PHS	Category 4	White
3211000090	3211000141	Male	Married	25	HS	Category 2	Hispanic
3321001060	3321004181	Male	Married	28	PHS	Category 2	White
4221004160	4221004811	Male	Married	41	HS	Category 3	White
4221007430	4221008341	Male	Married	43	HS	Category 2	White
3220000130	3220000151	Male	Married	28	HS	Category 1	White
3321005620	3321002191	Male	Married	26	PHS	Category 4	White
2321003750	2321000381	Male	Married	23	PHS	Category 2	White
4210001110	4210000631	Male	Married	39	HS	Category 1	Hispanic
4221006420	4221003101	Male	Married	40	HS	Category 2	White
4221002300	4221007781	Male	Married	42	HS	Category 3	White
4321011280	4321008431	Male	Married	30	PHS	Category 2	White
4140000100	4140000161	Male	Married	42	NHS	Category 1	Other
2221000790	2221000951	Male	Married	22	HS	Category 4	White
3341000440	3341000371	Male	Married	28	PHS	Category 4	Other
4231000330	4321009951	Male	Married	33	HS	Category 2	Black
4321002040	4321017821	Male	Married	43	PHS	Category 4	White
4221006320	4221006651	Male	Married	31	HS	Category 2	White
4110000150	4110002161	Male	Married	40	NHS	Category 1	Hispanic
4221007990	4221000261	Male	Married	40	HS	Category 4	White
4221001920	4221000641	Male	Married	40	HS	Category 2	White
3211000270	3211000261	Male	Married	27	HS	Category 2	Hispanic
4321014830	4321012071	Male	Married	36	PHS	Category 3	White
4331001670	4330000491	Male	Married	30	PHS	Category 2	Black
4321015660	4321003401	Male	Married	37	PHS	Category 2	White
3221000470	3221002321	Male	Married	26	HS	Category 2	White
4221003550	4221007941	Male	Married	31	HS	Category 4	White
3320000030	2320000121	Male	Married	27	PHS	Category 1	White
3321002680	3321001821	Male	Married	28	PHS	Category 4	White
4241000320	2241000041	Male	Married	32	HS	Category 2	Other
4121001510	4121000501	Male	Married	43	NHS	Category 2	White
4321018190	4321018931	Male	Married	37	PHS	Category 2	White
4321011800	4321008881	Male	Married	41	PHS	Category 2	White
4311000730	4311001171	Male	Married	41	PHS	Category 2	Hispanic
4241000010	4241000191	Male	Married	43	HS	Category 2	Other
4241000260	4241000311	Male	Married	30	HS	Category 2	Other
4220001170	4220001491	Male	Married	37	HS	Category 1	White
2210000340	2210000181	Male	Married	23	HS	Category 1	Hispanic
4110000650	4110001481	Male	Married	30	NHS	Category 1	Hispanic
4321018370	4321006311	Male	Married	43	PHS	Category 3	White
3321004630	3321004441	Male	Married	28	PHS	Category 3	White
3220000090	3220000301	Male	Married	28	HS	Category 1	White
4220000140	4220002401	Male	Married	38	HS	Category 1	White
4231000710	4321010451	Male	Married	32	HS	Category 2	Black
4111000020	2111000161	Male	Married	34	NHS	Category 3	Hispanic
4331000300	4331000231	Male	Married	30	PHS	Category 2	Black
4211000110	4211000061	Male	Married	35	HS	Category 2	Hispanic
4341000400	4341000211	Male	Married	37	PHS	Category 3	Other
4220001550	4220000601	Male	Married	38	HS	Category 1	White
4321012520	4321009401	Male	Married	41	PHS	Category 2	White
4221005550	4221000551	Male	Married	41	HS	Category 2	White
4321009050	4321008941	Male	Married	34	PHS	Category 2	White
4110001110	4110001751	Male	Married	40	NHS	Category 1	Hispanic
3221001820	3221002301	Male	Married	25	HS	Category 3	White
4321006390	4321008861	Male	Married	32	PHS	Category 2	White
4321003490	4321003911	Male	Married	44	PHS	Category 4	White
4221003240	4221008361	Male	Married	42	HS	Category 3	White
4321014230	4321012461	Male	Married	39	PHS	Category 4	White
3341000180	3341000451	Male	Married	29	PHS	Category 4	Other
4331001800	4331000881	Male	Married	31	PHS	Category 3	Black
4110002060	4110002231	Male	Married	44	NHS	Category 1	Hispanic
4221005040	4221005601	Male	Married	42	HS	Category 2	White
4221003070	4221001211	Male	Married	36	HS	Category 4	White
4111000210	1111000971	Male	Married	37	NHS	Category 4	Hispanic
4120000610	4220002031	Male	Married	38	NHS	Category 1	White
4321000160	4321016151	Male	Married	33	PHS	Category 4	White
4221001710	4321017941	Male	Married	43	HS	Category 2	White
4221001820	4221002951	Male	Married	42	HS	Category 2	White
4211000680	4211000021	Male	Married	40	HS	Category 4	Hispanic
4321016850	4321008601	Male	Married	38	PHS	Category 2	White
4231000700	2231000561	Male	Married	41	HS	Category 2	Black
3210000090	3210000341	Male	Married	27	HS	Category 1	Hispanic
4120001270	4220000651	Male	Married	41	NHS	Category 1	White
4321016690	4321000861	Male	Married	32	PHS	Category 3	White
4221005260	4221008531	Male	Married	40	HS	Category 4	White
3321000620	3321002501	Male	Married	25	PHS	Category 3	White
3321000580	3321002431	Male	Married	27	PHS	Category 3	White
4341000060	4341000801	Male	Married	42	PHS	Category 2	Other
4321010320	4321005131	Male	Married	38	PHS	Category 2	White
4321000740	4321000231	Male	Married	37	PHS	Category 3	White
4321015030	4321006381	Male	Married	38	PHS	Category 4	White
4221005930	4321013261	Male	Married	35	HS	Category 4	White
3321002090	3321002801	Male	Married	25	PHS	Category 3	White
3321000380	3321004891	Male	Married	29	PHS	Category 4	White
3231000020	3231000171	Male	Married	25	HS	Category 2	Black
4120000830	4120001281	Male	Married	42	NHS	Category 1	White
4340000370	4340000281	Male	Married	39	PHS	Category 1	Other
4220002140	4220000181	Male	Married	44	HS	Category 1	White
4321016290	4321011931	Male	Married	39	PHS	Category 4	White
3220000480	3220000401	Male	Married	28	HS	Category 1	White
2110000300	2110000051	Male	Married	24	NHS	Category 1	Hispanic
3220000490	4220002011	Male	Married	28	HS	Category 1	White
2321000080	2321003481	Male	Married	22	PHS	Category 3	White
4321001270	4321012551	Male	Married	42	PHS	Category 2	White
4120000750	4120001231	Male	Married	42	NHS	Category 1	White
4321008400	4321008551	Male	Married	30	PHS	Category 2	White
3321000070	3321003641	Male	Married	27	PHS	Category 3	White
4321001320	4321008821	Male	Married	39	PHS	Category 3	White
4221007870	4221007581	Male	Married	36	HS	Category 2	White
3221000100	3221002121	Male	Married	25	HS	Category 4	White
4210000110	4110000711	Male	Married	37	HS	Category 1	Hispanic
4321017390	4321010011	Male	Married	34	PHS	Category 4	White
3310000080	3310000341	Male	Married	26	PHS	Category 1	Hispanic
4321009880	4321017001	Male	Married	35	PHS	Category 4	White
4321007550	4321001671	Male	Married	39	PHS	Category 4	White
4111000250	4111000121	Male	Married	43	NHS	Category 2	Hispanic
4321015930	4321019101	Male	Married	38	PHS	Category 4	White
3211000320	3321005191	Male	Married	27	HS	Category 3	Hispanic
2211000310	2211000081	Male	Married	23	HS	Category 2	Hispanic
4321002020	4321018751	Male	Married	36	PHS	Category 3	White
3311000590	3311000111	Male	Married	29	PHS	Category 3	Hispanic
4320000520	4320000031	Male	Married	31	PHS	Category 1	White
3210000030	2210000251	Male	Married	29	HS	Category 1	Hispanic
4140000080	4310000371	Male	Married	42	NHS	Category 1	Other
4110001080	4110001671	Male	Married	33	NHS	Category 1	Hispanic
4221008060	4221004081	Male	Married	36	HS	Category 2	White
2231000230	2231000071	Male	Married	24	HS	Category 2	Black
4120000270	4220001541	Male	Married	44	NHS	Category 1	White
4321010370	4321007331	Male	Married	43	PHS	Category 2	White
4321007460	4321017861	Male	Married	38	PHS	Category 2	White
2120000160	3120000141	Male	Married	22	NHS	Category 1	White
4321002470	4321009611	Male	Married	38	PHS	Category 4	White
4210000210	4110000491	Male	Married	34	HS	Category 1	Hispanic
4321014630	4321016451	Male	Married	35	PHS	Category 4	White
4321019170	4321008451	Male	Married	35	PHS	Category 2	White
4321009130	4321016561	Male	Married	36	PHS	Category 4	White
4321008360	4321002691	Male	Married	44	PHS	Category 2	White
4120000190	4120001291	Male	Married	38	NHS	Category 1	White
4221002830	4221002171	Male	Married	32	HS	Category 2	White
3221000290	3221001361	Male	Married	26	HS	Category 2	White
4241000300	4241000071	Male	Married	35	HS	Category 2	Other
4331000400	4331001981	Male	Married	31	PHS	Category 2	Black
4321000070	4321003011	Male	Married	31	PHS	Category 4	White
3221002290	3221001831	Male	Married	26	HS	Category 3	White
4321014690	4321001611	Male	Married	30	PHS	Category 2	White
4221005970	4321010341	Male	Married	37	HS	Category 3	White
4321002580	4321004101	Male	Married	36	PHS	Category 2	White
4321005510	4321017571	Male	Married	35	PHS	Category 4	White
4221001470	4221000081	Male	Married	42	HS	Category 2	White
4221004070	4221008191	Male	Married	33	HS	Category 2	White
4321006940	4321002571	Male	Married	34	PHS	Category 4	White
4210001190	4110001781	Male	Married	31	HS	Category 1	Hispanic
3210000510	3210000011	Male	Married	26	HS	Category 1	Hispanic
4321002940	4321009181	Male	Married	36	PHS	Category 2	White
4311001020	4311000381	Male	Married	40	PHS	Category 3	Hispanic
4321008690	4321018381	Male	Married	38	PHS	Category 2	White
4321014240	4321012731	Male	Married	32	PHS	Category 2	White
4321010970	4321009841	Male	Married	36	PHS	Category 3	White
4321002870	4321016441	Male	Married	34	PHS	Category 3	White
4321005530	4321011981	Male	Married	39	PHS	Category 2	White
3221000590	3221000161	Male	Married	27	HS	Category 3	White
2120000130	3120000131	Male	Married	24	NHS	Category 1	White
4321019740	4321018051	Male	Married	39	PHS	Category 4	White
4320000800	4320001621	Male	Married	44	PHS	Category 1	White
4321016380	4321008571	Male	Married	42	PHS	Category 2	White
4210000340	4210001351	Male	Married	41	HS	Category 1	Hispanic
3321003820	3321005311	Male	Married	29	PHS	Category 4	White
4321007620	4321014001	Male	Married	32	PHS	Category 4	White
4220002880	4220002231	Male	Married	39	HS	Category 1	White
3311000480	3311000151	Male	Married	29	PHS	Category 2	Hispanic
4321011170	4321013111	Male	Married	41	PHS	Category 2	White
4321019900	4321004501	Male	Married	35	PHS	Category 4	White
4321013880	4321010221	Male	Married	41	PHS	Category 2	White
3221000810	3221001021	Male	Married	26	HS	Category 2	White
4221000850	4221002581	Male	Married	35	HS	Category 3	White
4220001840	4220001861	Male	Married	35	HS	Category 1	White
3321001420	3321005161	Male	Married	28	PHS	Category 3	White
4321013200	4321014061	Male	Married	32	PHS	Category 2	White
3321005390	3321005121	Male	Married	29	PHS	Category 2	White
3221000870	3221000891	Male	Married	29	HS	Category 2	White
4221000540	4221001451	Male	Married	43	HS	Category 2	White
3310000040	3310000231	Male	Married	29	PHS	Category 1	Hispanic
4221002260	4221004431	Male	Married	40	HS	Category 2	White
4321012110	4321010581	Male	Married	34	PHS	Category 4	White
4311000450	4311000151	Male	Married	43	PHS	Category 2	Hispanic
2120000180	3120000171	Male	Married	22	NHS	Category 1	White
3231000480	3231000531	Male	Married	26	HS	Category 3	Black
2221000080	2221000201	Male	Married	23	HS	Category 2	White
2321001960	2321004141	Male	Married	22	PHS	Category 4	White
4120000910	4220001151	Male	Married	38	NHS	Category 1	White
3321002940	3321005041	Male	Married	27	PHS	Category 3	White
4221003180	4221003511	Male	Married	41	HS	Category 3	White
4320001380	4320000121	Male	Married	36	PHS	Category 1	White
4311000470	4311000361	Male	Married	44	PHS	Category 2	Hispanic
4321007160	4321002831	Male	Married	38	PHS	Category 2	White
3320000100	2320000021	Male	Married	27	PHS	Category 1	White
4221002230	4221004821	Male	Married	36	HS	Category 4	White
3110000200	3110000101	Male	Married	26	NHS	Category 1	Hispanic
3321000870	3321003381	Male	Married	29	PHS	Category 4	White
3331000390	3331000291	Male	Married	29	PHS	Category 3	Black
4221001520	4221006691	Male	Married	30	HS	Category 2	White
4321016730	4321012511	Male	Married	36	PHS	Category 4	White
4321002340	4321007351	Male	Married	39	PHS	Category 4	White
4210000150	4210001271	Male	Married	41	HS	Category 1	Hispanic
4321012170	4321014731	Male	Married	39	PHS	Category 4	White
4221005510	4221003951	Male	Married	35	HS	Category 3	White
3221001120	3221001231	Male	Married	28	HS	Category 2	White
4321001160	4321013961	Male	Married	36	PHS	Category 2	White
3221002190	3221001281	Male	Married	27	HS	Category 3	White
2110000340	2110000171	Male	Married	21	NHS	Category 1	Hispanic
3321004210	3321005001	Male	Married	26	PHS	Category 4	White
4341001240	4341001071	Male	Married	33	PHS	Category 3	Other
4321003390	4321009331	Male	Married	44	PHS	Category 4	White
3221000930	3221000191	Male	Married	26	HS	Category 3	White
4121000140	4121000491	Male	Married	40	NHS	Category 2	White
3221001150	3221000231	Male	Married	26	HS	Category 2	White
4320000740	4320001081	Male	Married	38	PHS	Category 1	White
3231000100	3231000141	Male	Married	27	HS	Category 3	Black
4321019370	4321001501	Male	Married	31	PHS	Category 2	White
4321005300	4321010301	Male	Married	32	PHS	Category 4	White
