ID	SpouseID	Gender	MaritalStatus	AgeInYears	Education	SES	Race
4032000030	4032000021	Male	Married	37	PHS	Category 1	White
4132000250	4132000681	Male	Married	37	PHS	Category 2	White
4031000050	4031000021	Male	Married	37	PHS	Category 1	Hispanic
4122000440	4022000051	Male	Married	37	HS	Category 3	White
4132000200	4132000311	Male	Married	37	PHS	Category 3	White
4022000170	4022000011	Male	Married	37	HS	Category 1	White
4132000270	4132000591	Male	Married	37	PHS	Category 2	White
2113000010	2114000021	Male	Married	22	NHS	Category 3	Black
4032000100	4032000061	Male	Married	37	PHS	Category 1	White
4011000030	4011000021	Male	Married	37	NHS	Category 1	Hispanic
4132000370	4132000021	Male	Married	37	PHS	Category 3	White
4112000010	4132000841	Male	Married	37	NHS	Category 2	White
4023000020	4023000031	Male	Married	37	HS	Category 1	Black
4132000070	4132000731	Male	Married	37	PHS	Category 2	White
3032000010	4032000051	Male	Married	27	PHS	Category 1	White
4122000120	4122000021	Male	Married	37	HS	Category 2	White
3122000060	3122000091	Male	Married	27	HS	Category 4	White
3132000110	3132000101	Male	Married	27	PHS	Category 3	White
3121000010	4121000031	Male	Married	27	HS	Category 2	Hispanic
4132000790	4132000781	Male	Married	37	PHS	Category 2	White
4122000050	4122000131	Male	Married	37	HS	Category 2	White
3031000030	2031000011	Male	Married	27	PHS	Category 1	Hispanic
4122000241	4122000040	Female	Married	37	HS	Category 2	White
2122000121	2122000060	Female	Married	22	HS	Category 4	White
4011000071	2011000040	Female	Married	37	NHS	Category 1	Hispanic
4131000041	4133000110	Female	Married	37	PHS	Category 4	Hispanic
4132000581	4122000340	Female	Married	37	PHS	Category 2	White
4111000041	4111000010	Female	Married	37	NHS	Category 2	Hispanic
4133000071	4133000010	Female	Married	37	PHS	Category 3	Black
4022000021	4122000410	Female	Married	37	HS	Category 1	White
2122000111	2122000080	Female	Married	22	HS	Category 3	White
4123000051	4123000060	Female	Married	37	HS	Category 2	Black
2132000121	2132000080	Female	Married	22	PHS	Category 2	White
4122000021	4122000120	Female	Married	37	HS	Category 3	White
4132000731	4132000070	Female	Married	37	PHS	Category 3	White
4132000381	4132000090	Female	Married	37	PHS	Category 3	White
4122000201	4122000030	Female	Married	37	HS	Category 2	White
4021000031	4021000020	Female	Married	37	HS	Category 1	Hispanic
3132000191	3132000090	Female	Married	27	PHS	Category 4	White
4022000131	4022000070	Female	Married	37	HS	Category 1	White
3132000051	3132000260	Female	Married	27	PHS	Category 4	White
4133000081	4133000050	Female	Married	37	PHS	Category 4	Black
4022000101	4122000360	Female	Married	37	HS	Category 1	White
4032000051	3032000010	Female	Married	37	PHS	Category 1	White
4122000391	4122000260	Female	Married	37	HS	Category 2	White
3132000101	3132000110	Female	Married	27	PHS	Category 3	White
4021000061	4013000010	Female	Married	37	HS	Category 1	Hispanic
3132000011	3132000200	Female	Married	27	PHS	Category 2	White
2132000091	2132000140	Female	Married	22	PHS	Category 2	White
4121000031	3121000010	Female	Married	37	HS	Category 2	Hispanic
4032000041	3032000020	Female	Married	37	PHS	Category 1	White
4132000751	4132000480	Female	Married	37	PHS	Category 3	White
4132000491	4132000220	Female	Married	37	PHS	Category 2	White
4132000681	4132000250	Female	Married	37	PHS	Category 2	White
4132000701	4132000400	Female	Married	37	PHS	Category 2	White
4132000341	4132000030	Female	Married	37	PHS	Category 3	White
4132000501	4132000690	Female	Married	37	PHS	Category 2	White
4121000011	4123000020	Female	Married	37	HS	Category 2	Hispanic
4132000041	4132000710	Female	Married	37	PHS	Category 2	White
4132000171	4132000460	Female	Married	37	PHS	Category 2	White
4031000021	4031000050	Female	Married	37	PHS	Category 1	Hispanic
4022000051	4122000440	Female	Married	37	HS	Category 1	White
4132000311	4132000200	Female	Married	37	PHS	Category 2	White
4132000291	4132000330	Female	Married	37	PHS	Category 3	White
4122000221	4122000180	Female	Married	37	HS	Category 2	White
4022000011	4022000170	Female	Married	37	HS	Category 1	White
4132000801	4132000110	Female	Married	37	PHS	Category 3	White
4122000231	4122000070	Female	Married	37	HS	Category 4	White
4012000041	4012000020	Female	Married	37	NHS	Category 1	White
4132000141	4132000420	Female	Married	37	PHS	Category 2	White
4034000051	4034000010	Female	Married	37	PHS	Category 1	Other
4132000021	4132000370	Female	Married	37	PHS	Category 2	White
4023000031	4023000020	Female	Married	37	HS	Category 1	Black
4132000361	4132000150	Female	Married	37	PHS	Category 3	White
4122000381	4122000250	Female	Married	37	HS	Category 2	White
3034000011	3013000020	Female	Married	27	PHS	Category 1	Other
4022000211	4122000290	Female	Married	37	HS	Category 1	White
3122000041	3122000020	Female	Married	27	HS	Category 2	White
4132000191	4132000230	Female	Married	37	PHS	Category 3	White
4112000051	4112000020	Female	Married	37	NHS	Category 2	White
3122000091	3122000060	Female	Married	27	HS	Category 4	White
4032000021	4032000030	Female	Married	37	PHS	Category 1	White
4011000021	4011000030	Female	Married	37	NHS	Category 1	Hispanic
4022000061	4022000190	Female	Married	37	HS	Category 1	White
2114000021	2113000010	Female	Married	22	NHS	Category 3	Other
4122000301	4122000350	Female	Married	37	HS	Category 2	White
4011000111	4011000040	Female	Married	37	NHS	Category 1	Hispanic
3134000021	4134000020	Female	Married	27	PHS	Category 4	Other
4122000461	4122000110	Female	Married	37	HS	Category 2	White
4132000441	4113000010	Female	Married	37	PHS	Category 4	White
2122000071	2122000020	Female	Married	22	HS	Category 2	White
2021000021	2011000020	Female	Married	22	HS	Category 1	Hispanic
4011000051	2011000030	Female	Married	37	NHS	Category 1	Hispanic
4034000031	4034000020	Female	Married	37	PHS	Category 1	Other
4132000051	4132000240	Female	Married	37	PHS	Category 3	White
4032000061	4032000100	Female	Married	37	PHS	Category 1	White
4132000781	4132000790	Female	Married	37	PHS	Category 2	White
2031000011	3031000030	Female	Married	22	PHS	Category 1	Hispanic
2011000051	2011000010	Female	Married	22	NHS	Category 1	Hispanic
4132000411	4132000300	Female	Married	37	PHS	Category 4	White
4132000511	4132000650	Female	Married	37	PHS	Category 2	White
3012000011	3012000020	Female	Married	27	NHS	Category 1	White
4132000841	4112000010	Female	Married	37	PHS	Category 3	White
2132000171	2132000300	Female	Married	22	PHS	Category 3	White
4132000131	4122000470	Female	Married	37	PHS	Category 3	White
4111000021	4113000020	Female	Married	37	NHS	Category 2	Hispanic
3132000171	3132000150	Female	Married	27	PHS	Category 3	White
4022000081	3022000010	Female	Married	37	HS	Category 1	White
4132000531	4132000560	Female	Married	37	PHS	Category 2	White
2124000021	1122000060	Female	Married	22	HS	Category 2	Other
4132000591	4132000270	Female	Married	37	PHS	Category 2	White
4032000011	4032000080	Female	Married	37	PHS	Category 1	White
3133000031	4133000040	Female	Married	27	PHS	Category 4	Black
4122000281	4122000190	Female	Married	37	HS	Category 3	White
4121000021	4123000030	Female	Married	37	HS	Category 2	Hispanic
4132000211	4132000640	Female	Married	37	PHS	Category 4	White
4133000021	4133000100	Female	Married	37	PHS	Category 4	Black
4122000131	4122000050	Female	Married	37	HS	Category 3	White
4031000031	4013000020	Female	Married	37	PHS	Category 1	Hispanic
4122000421	4122000450	Female	Married	37	HS	Category 3	White
4011000091	4011000010	Female	Married	37	NHS	Category 1	Hispanic
3122000071	3122000030	Female	Married	27	HS	Category 4	White
