ID	SpouseID	Gender	MaritalStatus	AgeInYears	Education	SES	Race
2221001970	0	Male	Single	22	HS	Category 2	White
3331000330	0	Male	Single	25	PHS	Category 4	Black
2121000310	0	Male	Single	20	NHS	Category 2	White
4340000290	0	Male	Single	31	PHS	Category 1	Other
2321001740	0	Male	Single	24	PHS	Category 4	White
1221001930	0	Male	Single	18	HS	Category 4	White
2341000070	0	Male	Single	20	PHS	Category 4	Other
1221000380	0	Male	Single	19	HS	Category 2	White
4310000480	0	Male	Single	30	PHS	Category 1	Hispanic
4321011200	0	Male	Single	32	PHS	Category 4	White
3341000030	0	Male	Single	26	PHS	Category 3	Other
4121001400	0	Male	Single	31	NHS	Category 3	White
3130000040	0	Male	Single	28	NHS	Category 1	Black
3321003510	0	Male	Single	29	PHS	Category 2	White
1131000400	0	Male	Single	17	NHS	Category 2	Black
4110000660	0	Male	Single	31	NHS	Category 1	Hispanic
2321005920	0	Male	Single	23	PHS	Category 3	White
3341000170	0	Male	Single	28	PHS	Category 4	Other
3321004760	0	Male	Single	29	PHS	Category 4	White
4230000850	0	Male	Single	33	HS	Category 1	Black
1110000570	0	Male	Single	19	NHS	Category 1	Hispanic
2341000420	0	Male	Single	22	PHS	Category 4	Other
1121004380	0	Male	Single	15	NHS	Category 4	White
3221001470	0	Male	Single	25	HS	Category 2	White
1221001950	0	Male	Single	19	HS	Category 4	White
1120000160	0	Male	Single	17	NHS	Category 1	White
3321001800	0	Male	Single	26	PHS	Category 4	White
4330000180	0	Male	Single	44	PHS	Category 1	Black
4110001090	0	Male	Single	33	NHS	Category 1	Hispanic
4221000160	0	Male	Single	37	HS	Category 2	White
1321000220	0	Male	Single	19	PHS	Category 3	White
1221000750	0	Male	Single	19	HS	Category 2	White
4210000260	0	Male	Single	39	HS	Category 1	Hispanic
4331001630	0	Male	Single	31	PHS	Category 2	Black
1121001110	0	Male	Single	16	NHS	Category 3	White
3241000050	0	Male	Single	29	HS	Category 2	Other
2321004360	0	Male	Single	20	PHS	Category 2	White
3210000240	0	Male	Single	28	HS	Category 1	Hispanic
4230000250	0	Male	Single	39	HS	Category 1	Black
3221001410	0	Male	Single	27	HS	Category 2	White
4210000170	0	Male	Single	39	HS	Category 1	Hispanic
1121002090	0	Male	Single	15	NHS	Category 4	White
1121005140	0	Male	Single	17	NHS	Category 4	White
4321017460	0	Male	Single	38	PHS	Category 4	White
3311000120	0	Male	Single	27	PHS	Category 2	Hispanic
3231000270	0	Male	Single	27	HS	Category 2	Black
3321002590	0	Male	Single	27	PHS	Category 3	White
2110000080	0	Male	Single	20	NHS	Category 1	Hispanic
2110000600	0	Male	Single	20	NHS	Category 1	Hispanic
1131000790	0	Male	Single	18	NHS	Category 3	Black
4321000120	0	Male	Single	40	PHS	Category 2	White
1131000500	0	Male	Single	17	NHS	Category 3	Black
1221002110	0	Male	Single	19	HS	Category 2	White
4121000610	0	Male	Single	38	NHS	Category 2	White
4221001010	0	Male	Single	41	HS	Category 4	White
2311000360	0	Male	Single	22	PHS	Category 2	Hispanic
4321005150	0	Male	Single	43	PHS	Category 4	White
2341000280	0	Male	Single	24	PHS	Category 4	Other
4221003820	0	Male	Single	41	HS	Category 3	White
3321004070	0	Male	Single	28	PHS	Category 2	White
1121001010	0	Male	Single	15	NHS	Category 2	White
1121002240	0	Male	Single	17	NHS	Category 2	White
1211000120	0	Male	Single	19	HS	Category 3	Hispanic
1121004300	0	Male	Single	16	NHS	Category 2	White
2321003890	0	Male	Single	21	PHS	Category 4	White
2231000390	0	Male	Single	21	HS	Category 3	Black
4321009690	0	Male	Single	43	PHS	Category 4	White
3120000080	0	Male	Single	26	NHS	Category 1	White
3211000230	0	Male	Single	29	HS	Category 2	Hispanic
4331000670	0	Male	Single	32	PHS	Category 4	Black
1221001260	0	Male	Single	18	HS	Category 3	White
2110000430	0	Male	Single	23	NHS	Category 1	Hispanic
1121004500	0	Male	Single	15	NHS	Category 4	White
1121000520	0	Male	Single	16	NHS	Category 4	White
3321000130	0	Male	Single	25	PHS	Category 3	White
4330000350	0	Male	Single	43	PHS	Category 1	Black
2321000400	0	Male	Single	22	PHS	Category 2	White
4131000090	0	Male	Single	34	NHS	Category 2	Black
3120000190	0	Male	Single	26	NHS	Category 1	White
4230000190	0	Male	Single	34	HS	Category 1	Black
4221006880	0	Male	Single	35	HS	Category 2	White
3221000950	0	Male	Single	29	HS	Category 2	White
4221004710	0	Male	Single	41	HS	Category 2	White
4220002040	0	Male	Single	43	HS	Category 1	White
1121001620	0	Male	Single	16	NHS	Category 2	White
1121006010	0	Male	Single	18	NHS	Category 2	White
1121004980	0	Male	Single	19	NHS	Category 2	White
3321005470	0	Male	Single	26	PHS	Category 3	White
1221000810	0	Male	Single	19	HS	Category 4	White
2331000470	0	Male	Single	22	PHS	Category 3	Black
1121005460	0	Male	Single	16	NHS	Category 2	White
4221006860	0	Male	Single	36	HS	Category 2	White
4321014620	0	Male	Single	43	PHS	Category 3	White
3221000860	0	Male	Single	26	HS	Category 4	White
4321004170	0	Male	Single	40	PHS	Category 2	White
2321005750	0	Male	Single	22	PHS	Category 2	White
3221002280	0	Male	Single	25	HS	Category 3	White
1121002010	0	Male	Single	17	NHS	Category 4	White
1111000960	0	Male	Single	15	NHS	Category 3	Hispanic
3321004280	0	Male	Single	25	PHS	Category 3	White
2321003380	0	Male	Single	22	PHS	Category 2	White
3321001710	0	Male	Single	27	PHS	Category 3	White
2321005260	0	Male	Single	23	PHS	Category 4	White
4321007190	0	Male	Single	34	PHS	Category 4	White
1131000060	0	Male	Single	16	NHS	Category 3	Black
2231000080	0	Male	Single	20	HS	Category 2	Black
2331000770	0	Male	Single	24	PHS	Category 4	Black
2321002950	0	Male	Single	24	PHS	Category 3	White
4321016920	0	Male	Single	41	PHS	Category 2	White
3110000570	0	Male	Single	29	NHS	Category 1	Hispanic
4321008770	0	Male	Single	43	PHS	Category 2	White
2311000250	0	Male	Single	24	PHS	Category 4	Hispanic
4221008220	0	Male	Single	37	HS	Category 2	White
4221002760	0	Male	Single	41	HS	Category 2	White
4321011420	0	Male	Single	44	PHS	Category 3	White
1121001490	0	Male	Single	15	NHS	Category 3	White
3321004480	0	Male	Single	28	PHS	Category 4	White
4110001820	0	Male	Single	30	NHS	Category 1	Hispanic
2331000440	0	Male	Single	21	PHS	Category 4	Black
2120000300	0	Male	Single	23	NHS	Category 1	White
4121000660	0	Male	Single	37	NHS	Category 4	White
1221001830	0	Male	Single	19	HS	Category 3	White
4320001100	0	Male	Single	43	PHS	Category 1	White
3330000070	0	Male	Single	27	PHS	Category 1	Black
1321000230	0	Male	Single	19	PHS	Category 4	White
2241000030	0	Male	Single	21	HS	Category 2	Other
2130000040	0	Male	Single	22	NHS	Category 1	Black
3231000050	0	Male	Single	29	HS	Category 2	Black
4221008390	0	Male	Single	31	HS	Category 3	White
3321000190	0	Male	Single	25	PHS	Category 2	White
4221005090	0	Male	Single	37	HS	Category 2	White
2321002010	0	Male	Single	21	PHS	Category 4	White
1121003820	0	Male	Single	18	NHS	Category 4	White
2110000420	0	Male	Single	23	NHS	Category 1	Hispanic
4221007710	0	Male	Single	30	HS	Category 3	White
3331000160	0	Male	Single	27	PHS	Category 2	Black
4231000880	0	Male	Single	44	HS	Category 2	Black
3110000110	0	Male	Single	26	NHS	Category 1	Hispanic
2321002810	0	Male	Single	22	PHS	Category 3	White
1141000180	0	Male	Single	19	NHS	Category 2	Other
4321018700	0	Male	Single	38	PHS	Category 2	White
2221001750	0	Male	Single	21	HS	Category 3	White
1221001510	0	Male	Single	19	HS	Category 2	White
1110000160	0	Male	Single	17	NHS	Category 1	Hispanic
2131000080	0	Male	Single	22	NHS	Category 2	Black
1110000180	0	Male	Single	17	NHS	Category 1	Hispanic
4310000700	0	Male	Single	36	PHS	Category 1	Hispanic
4321007170	0	Male	Single	32	PHS	Category 2	White
3221000780	0	Male	Single	26	HS	Category 2	White
4221001860	0	Male	Single	39	HS	Category 3	White
4321005310	0	Male	Single	44	PHS	Category 3	White
3211000410	0	Male	Single	27	HS	Category 3	Hispanic
3321002960	0	Male	Single	28	PHS	Category 4	White
4221000010	0	Male	Single	33	HS	Category 2	White
2321003280	0	Male	Single	24	PHS	Category 2	White
4211000540	0	Male	Single	32	HS	Category 2	Hispanic
1121001660	0	Male	Single	17	NHS	Category 4	White
4321005240	0	Male	Single	35	PHS	Category 4	White
3221001300	0	Male	Single	28	HS	Category 2	White
1211000010	0	Male	Single	19	HS	Category 2	Hispanic
4221006040	0	Male	Single	36	HS	Category 3	White
1111000170	0	Male	Single	16	NHS	Category 2	Hispanic
2241000140	0	Male	Single	23	HS	Category 3	Other
1140000050	0	Male	Single	15	NHS	Category 1	Other
4220002390	0	Male	Single	44	HS	Category 1	White
1121002580	0	Male	Single	15	NHS	Category 3	White
2221001870	0	Male	Single	22	HS	Category 2	White
3230000100	0	Male	Single	26	HS	Category 1	Black
1141000190	0	Male	Single	15	NHS	Category 3	Other
4221005570	0	Male	Single	31	HS	Category 3	White
1121003250	0	Male	Single	16	NHS	Category 3	White
2321003410	0	Male	Single	23	PHS	Category 3	White
4331002350	0	Male	Single	41	PHS	Category 2	Black
4110000410	0	Male	Single	38	NHS	Category 1	Hispanic
2321001030	0	Male	Single	24	PHS	Category 4	White
4220000340	0	Male	Single	34	HS	Category 1	White
4321011760	0	Male	Single	42	PHS	Category 4	White
4310000470	0	Male	Single	34	PHS	Category 1	Hispanic
4121000330	0	Male	Single	42	NHS	Category 3	White
1111000100	0	Male	Single	15	NHS	Category 2	Hispanic
2210000470	0	Male	Single	22	HS	Category 1	Hispanic
3321004010	0	Male	Single	25	PHS	Category 4	White
3341000360	0	Male	Single	28	PHS	Category 4	Other
1110000560	0	Male	Single	19	NHS	Category 1	Hispanic
1130000060	0	Male	Single	18	NHS	Category 1	Black
1121006260	0	Male	Single	15	NHS	Category 2	White
4321006410	0	Male	Single	34	PHS	Category 2	White
2310000130	0	Male	Single	21	PHS	Category 1	Hispanic
3220000440	0	Male	Single	28	HS	Category 1	White
1141000390	0	Male	Single	17	NHS	Category 4	Other
4210001250	0	Male	Single	40	HS	Category 1	Hispanic
2230000160	0	Male	Single	24	HS	Category 1	Black
4331001120	0	Male	Single	30	PHS	Category 2	Black
1121003600	0	Male	Single	15	NHS	Category 4	White
1210000150	0	Male	Single	19	HS	Category 1	Hispanic
2321002530	0	Male	Single	20	PHS	Category 2	White
2341000290	0	Male	Single	20	PHS	Category 4	Other
3221002150	0	Male	Single	27	HS	Category 2	White
4131000070	0	Male	Single	38	NHS	Category 4	Black
4320001480	0	Male	Single	37	PHS	Category 1	White
4321017980	0	Male	Single	36	PHS	Category 4	White
4121000170	0	Male	Single	40	NHS	Category 2	White
1111000830	0	Male	Single	16	NHS	Category 4	Hispanic
3341000300	0	Male	Single	28	PHS	Category 4	Other
1110000030	0	Male	Single	19	NHS	Category 1	Hispanic
4321018800	0	Male	Single	41	PHS	Category 2	White
1120000380	0	Male	Single	19	NHS	Category 1	White
2110000410	0	Male	Single	20	NHS	Category 1	Hispanic
3131000050	0	Male	Single	27	NHS	Category 2	Black
1121000330	0	Male	Single	16	NHS	Category 3	White
4231000490	0	Male	Single	36	HS	Category 2	Black
1231000110	0	Male	Single	18	HS	Category 4	Black
2321002080	0	Male	Single	21	PHS	Category 4	White
1221001920	0	Male	Single	18	HS	Category 2	White
2331000230	0	Male	Single	21	PHS	Category 4	Black
1130000220	0	Male	Single	16	NHS	Category 1	Black
4231000080	0	Male	Single	34	HS	Category 2	Black
4221006280	0	Male	Single	40	HS	Category 3	White
4210000280	0	Male	Single	33	HS	Category 1	Hispanic
4220002770	0	Male	Single	40	HS	Category 1	White
3321000880	0	Male	Single	27	PHS	Category 3	White
4220000260	0	Male	Single	33	HS	Category 1	White
2140000010	0	Male	Single	21	NHS	Category 1	Other
2221001180	0	Male	Single	23	HS	Category 2	White
2211000280	0	Male	Single	20	HS	Category 2	Hispanic
4321003450	0	Male	Single	40	PHS	Category 4	White
2321005060	0	Male	Single	23	PHS	Category 4	White
2221000190	0	Male	Single	23	HS	Category 3	White
4220001390	0	Male	Single	44	HS	Category 1	White
2210000310	0	Male	Single	23	HS	Category 1	Hispanic
1120000220	0	Male	Single	16	NHS	Category 1	White
3321004040	0	Male	Single	25	PHS	Category 4	White
1221000820	0	Male	Single	18	HS	Category 2	White
2320000100	0	Male	Single	20	PHS	Category 1	White
4321012200	0	Male	Single	41	PHS	Category 2	White
4310000450	0	Male	Single	38	PHS	Category 1	Hispanic
4221005350	0	Male	Single	31	HS	Category 2	White
1221001240	0	Male	Single	19	HS	Category 3	White
3221000700	0	Male	Single	25	HS	Category 2	White
2321000560	0	Male	Single	23	PHS	Category 2	White
1121004840	0	Male	Single	17	NHS	Category 2	White
4210000940	0	Male	Single	40	HS	Category 1	Hispanic
4321004430	0	Male	Single	40	PHS	Category 4	White
4221005080	0	Male	Single	41	HS	Category 2	White
1121001210	0	Male	Single	15	NHS	Category 3	White
1111000750	0	Male	Single	18	NHS	Category 4	Hispanic
3321000650	0	Male	Single	26	PHS	Category 3	White
2321001060	0	Male	Single	22	PHS	Category 4	White
1131000930	0	Male	Single	16	NHS	Category 3	Black
2210000360	0	Male	Single	22	HS	Category 1	Hispanic
4321018560	0	Male	Single	32	PHS	Category 4	White
4110001910	0	Male	Single	31	NHS	Category 1	Hispanic
2331001000	0	Male	Single	22	PHS	Category 3	Black
4321012680	0	Male	Single	37	PHS	Category 3	White
1331000060	0	Male	Single	19	PHS	Category 3	Black
1210000140	0	Male	Single	18	HS	Category 1	Hispanic
4321000190	0	Male	Single	40	PHS	Category 2	White
2211000190	0	Male	Single	20	HS	Category 2	Hispanic
4321011250	0	Male	Single	41	PHS	Category 4	White
1121005970	0	Male	Single	18	NHS	Category 4	White
4321000250	0	Male	Single	44	PHS	Category 2	White
1131001080	0	Male	Single	15	NHS	Category 4	Black
2321002660	0	Male	Single	22	PHS	Category 4	White
1130000070	0	Male	Single	18	NHS	Category 1	Black
2121000080	0	Male	Single	24	NHS	Category 2	White
3321003250	0	Male	Single	29	PHS	Category 2	White
2321001860	0	Male	Single	22	PHS	Category 2	White
4331002160	0	Male	Single	37	PHS	Category 2	Black
4310000510	0	Male	Single	34	PHS	Category 1	Hispanic
1321000180	0	Male	Single	19	PHS	Category 2	White
4221000020	0	Male	Single	44	HS	Category 2	White
4230000150	0	Male	Single	34	HS	Category 1	Black
2221000880	0	Male	Single	24	HS	Category 3	White
1121002230	0	Male	Single	18	NHS	Category 3	White
3310000020	0	Male	Single	25	PHS	Category 1	Hispanic
1121004110	0	Male	Single	16	NHS	Category 3	White
2230000070	0	Male	Single	24	HS	Category 1	Black
2231000420	0	Male	Single	22	HS	Category 3	Black
1221002030	0	Male	Single	19	HS	Category 2	White
3320000130	0	Male	Single	25	PHS	Category 1	White
3211000110	0	Male	Single	29	HS	Category 3	Hispanic
3321003390	0	Male	Single	26	PHS	Category 2	White
4121001200	0	Male	Single	40	NHS	Category 2	White
1120000680	0	Male	Single	17	NHS	Category 1	White
4210000090	0	Male	Single	32	HS	Category 1	Hispanic
4231001340	0	Male	Single	39	HS	Category 2	Black
2331000260	0	Male	Single	24	PHS	Category 3	Black
3321000940	0	Male	Single	29	PHS	Category 3	White
3211000280	0	Male	Single	28	HS	Category 2	Hispanic
3110000350	0	Male	Single	28	NHS	Category 1	Hispanic
1120000280	0	Male	Single	17	NHS	Category 1	White
4311000610	0	Male	Single	39	PHS	Category 4	Hispanic
1110000200	0	Male	Single	17	NHS	Category 1	Hispanic
4120000050	0	Male	Single	31	NHS	Category 1	White
4231000030	0	Male	Single	36	HS	Category 2	Black
1121001320	0	Male	Single	17	NHS	Category 4	White
2321004380	0	Male	Single	22	PHS	Category 4	White
2321000280	0	Male	Single	24	PHS	Category 2	White
4121000380	0	Male	Single	36	NHS	Category 2	White
1121005860	0	Male	Single	15	NHS	Category 4	White
3241000070	0	Male	Single	27	HS	Category 3	Other
4321019510	0	Male	Single	44	PHS	Category 2	White
1121003840	0	Male	Single	19	NHS	Category 4	White
3320000090	0	Male	Single	25	PHS	Category 1	White
2321005760	0	Male	Single	24	PHS	Category 3	White
4320000330	0	Male	Single	34	PHS	Category 1	White
2221001840	0	Male	Single	20	HS	Category 2	White
3221001670	0	Male	Single	28	HS	Category 2	White
2321001020	0	Male	Single	21	PHS	Category 3	White
4221002600	0	Male	Single	39	HS	Category 3	White
2211000260	0	Male	Single	24	HS	Category 2	Hispanic
1211000290	0	Male	Single	19	HS	Category 2	Hispanic
1221001700	0	Male	Single	18	HS	Category 3	White
2321005670	0	Male	Single	22	PHS	Category 2	White
3321004310	0	Male	Single	25	PHS	Category 4	White
2221000870	0	Male	Single	20	HS	Category 2	White
1111000940	0	Male	Single	15	NHS	Category 2	Hispanic
1221000640	0	Male	Single	18	HS	Category 3	White
4321011070	0	Male	Single	31	PHS	Category 4	White
4221002340	0	Male	Single	44	HS	Category 2	White
1121005060	0	Male	Single	18	NHS	Category 4	White
4311000390	0	Male	Single	30	PHS	Category 2	Hispanic
4321015770	0	Male	Single	44	PHS	Category 2	White
2221000670	0	Male	Single	20	HS	Category 4	White
4320001510	0	Male	Single	42	PHS	Category 1	White
4311000170	0	Male	Single	34	PHS	Category 4	Hispanic
3211000290	0	Male	Single	26	HS	Category 3	Hispanic
2211000070	0	Male	Single	20	HS	Category 4	Hispanic
2331000300	0	Male	Single	20	PHS	Category 2	Black
4321004320	0	Male	Single	44	PHS	Category 3	White
4321000840	0	Male	Single	43	PHS	Category 3	White
1221001270	0	Male	Single	19	HS	Category 3	White
1110000380	0	Male	Single	16	NHS	Category 1	Hispanic
1131000090	0	Male	Single	17	NHS	Category 3	Black
4121001230	0	Male	Single	31	NHS	Category 2	White
1210000100	0	Male	Single	19	HS	Category 1	Hispanic
4331000470	0	Male	Single	31	PHS	Category 3	Black
3130000050	0	Male	Single	28	NHS	Category 1	Black
1240000010	0	Male	Single	19	HS	Category 1	Other
4331000060	0	Male	Single	43	PHS	Category 2	Black
4321011310	0	Male	Single	34	PHS	Category 3	White
1111000810	0	Male	Single	15	NHS	Category 3	Hispanic
4221007650	0	Male	Single	38	HS	Category 2	White
2321004660	0	Male	Single	20	PHS	Category 3	White
1131000160	0	Male	Single	17	NHS	Category 3	Black
3311000250	0	Male	Single	28	PHS	Category 2	Hispanic
3311000070	0	Male	Single	27	PHS	Category 3	Hispanic
4321010810	0	Male	Single	39	PHS	Category 4	White
1111000180	0	Male	Single	16	NHS	Category 4	Hispanic
4121000440	0	Male	Single	30	NHS	Category 3	White
2121000180	0	Male	Single	20	NHS	Category 2	White
2321001350	0	Male	Single	22	PHS	Category 2	White
3210000110	0	Male	Single	27	HS	Category 1	Hispanic
4210000790	0	Male	Single	37	HS	Category 1	Hispanic
2121000200	0	Male	Single	20	NHS	Category 4	White
1321000580	0	Male	Single	19	PHS	Category 4	White
1221001310	0	Male	Single	18	HS	Category 3	White
1121005390	0	Male	Single	17	NHS	Category 4	White
4221008560	0	Male	Single	34	HS	Category 2	White
4321017310	0	Male	Single	41	PHS	Category 2	White
1110000300	0	Male	Single	19	NHS	Category 1	Hispanic
2311000120	0	Male	Single	21	PHS	Category 4	Hispanic
1121003630	0	Male	Single	16	NHS	Category 4	White
4221000100	0	Male	Single	44	HS	Category 2	White
3321003590	0	Male	Single	25	PHS	Category 3	White
2221000620	0	Male	Single	24	HS	Category 2	White
1121001180	0	Male	Single	15	NHS	Category 4	White
1121002210	0	Male	Single	16	NHS	Category 2	White
4121001190	0	Male	Single	35	NHS	Category 2	White
2210000100	0	Male	Single	20	HS	Category 1	Hispanic
4231000690	0	Male	Single	33	HS	Category 2	Black
3140000010	0	Male	Single	25	NHS	Category 1	Other
2321001570	0	Male	Single	20	PHS	Category 4	White
2321002550	0	Male	Single	21	PHS	Category 4	White
4241000020	0	Male	Single	40	HS	Category 3	Other
1121004700	0	Male	Single	16	NHS	Category 2	White
4220000250	0	Male	Single	38	HS	Category 1	White
2311000430	0	Male	Single	21	PHS	Category 3	Hispanic
1121002660	0	Male	Single	15	NHS	Category 2	White
2241000170	0	Male	Single	21	HS	Category 2	Other
1210000120	0	Male	Single	19	HS	Category 1	Hispanic
3321003990	0	Male	Single	26	PHS	Category 3	White
4221002490	0	Male	Single	40	HS	Category 2	White
1120000300	0	Male	Single	18	NHS	Category 1	White
4120000260	0	Male	Single	35	NHS	Category 1	White
2221001710	0	Male	Single	23	HS	Category 2	White
1321000430	0	Male	Single	19	PHS	Category 2	White
3341000290	0	Male	Single	25	PHS	Category 2	Other
1130000200	0	Male	Single	18	NHS	Category 1	Black
1121000580	0	Male	Single	16	NHS	Category 4	White
4221002380	0	Male	Single	37	HS	Category 2	White
4211000180	0	Male	Single	42	HS	Category 4	Hispanic
3321001190	0	Male	Single	25	PHS	Category 4	White
3311000270	0	Male	Single	27	PHS	Category 2	Hispanic
3110000360	0	Male	Single	27	NHS	Category 1	Hispanic
1121000350	0	Male	Single	15	NHS	Category 2	White
3321000710	0	Male	Single	25	PHS	Category 2	White
1221001180	0	Male	Single	18	HS	Category 3	White
1120000700	0	Male	Single	16	NHS	Category 1	White
1121003090	0	Male	Single	16	NHS	Category 4	White
4231001100	0	Male	Single	37	HS	Category 3	Black
3311000410	0	Male	Single	27	PHS	Category 2	Hispanic
2221000320	0	Male	Single	20	HS	Category 3	White
4321000770	0	Male	Single	41	PHS	Category 2	White
1121002680	0	Male	Single	16	NHS	Category 2	White
1121005810	0	Male	Single	17	NHS	Category 2	White
1111000460	0	Male	Single	16	NHS	Category 2	Hispanic
1221000860	0	Male	Single	18	HS	Category 3	White
4221003800	0	Male	Single	31	HS	Category 4	White
4220000050	0	Male	Single	38	HS	Category 1	White
4221005180	0	Male	Single	43	HS	Category 2	White
4221003220	0	Male	Single	37	HS	Category 2	White
3321001270	0	Male	Single	25	PHS	Category 2	White
3110000660	0	Male	Single	29	NHS	Category 1	Hispanic
2221001040	0	Male	Single	20	HS	Category 3	White
1131001120	0	Male	Single	17	NHS	Category 4	Black
4121000420	0	Male	Single	33	NHS	Category 2	White
2240000020	0	Male	Single	20	HS	Category 1	Other
1121001480	0	Male	Single	16	NHS	Category 3	White
2221000300	0	Male	Single	21	HS	Category 3	White
2321000260	0	Male	Single	24	PHS	Category 2	White
4321000180	0	Male	Single	41	PHS	Category 4	White
1221000990	0	Male	Single	18	HS	Category 3	White
4320000070	0	Male	Single	32	PHS	Category 1	White
2221000390	0	Male	Single	20	HS	Category 3	White
4321008290	0	Male	Single	31	PHS	Category 4	White
2340000030	0	Male	Single	22	PHS	Category 1	Other
3221001750	0	Male	Single	29	HS	Category 2	White
1111000240	0	Male	Single	15	NHS	Category 3	Hispanic
4221004000	0	Male	Single	32	HS	Category 2	White
4321017630	0	Male	Single	38	PHS	Category 4	White
3211000030	0	Male	Single	28	HS	Category 3	Hispanic
1221000130	0	Male	Single	18	HS	Category 4	White
2210000550	0	Male	Single	20	HS	Category 1	Hispanic
4121001390	0	Male	Single	40	NHS	Category 2	White
1121004450	0	Male	Single	15	NHS	Category 2	White
2221001510	0	Male	Single	22	HS	Category 2	White
2221001520	0	Male	Single	23	HS	Category 2	White
1221000070	0	Male	Single	18	HS	Category 2	White
4331000560	0	Male	Single	42	PHS	Category 2	Black
3321000360	0	Male	Single	27	PHS	Category 4	White
2221000590	0	Male	Single	24	HS	Category 3	White
1121000600	0	Male	Single	15	NHS	Category 2	White
2321005290	0	Male	Single	24	PHS	Category 3	White
4321007420	0	Male	Single	40	PHS	Category 3	White
3221002270	0	Male	Single	27	HS	Category 2	White
4221006010	0	Male	Single	44	HS	Category 2	White
4331001600	0	Male	Single	41	PHS	Category 4	Black
1321000020	0	Male	Single	19	PHS	Category 3	White
4321015270	0	Male	Single	41	PHS	Category 2	White
4311000530	0	Male	Single	38	PHS	Category 2	Hispanic
4121000680	0	Male	Single	34	NHS	Category 2	White
1331000070	0	Male	Single	19	PHS	Category 3	Black
2221000770	0	Male	Single	23	HS	Category 2	White
