ID	SpouseID	Gender	MaritalStatus	AgeInYears	Education	SES	Race
361	0	Male	Single	39	PHS	Category 4	Hispanic
362	0	Male	Single	17	NHS	Category 1	Hispanic
363	0	Male	Single	31	NHS	Category 1	White
364	0	Male	Single	36	HS	Category 2	Black
365	0	Male	Single	17	NHS	Category 4	White
366	0	Male	Single	22	PHS	Category 4	White
367	0	Male	Single	24	PHS	Category 2	White
368	0	Male	Single	36	NHS	Category 2	White
369	0	Male	Single	15	NHS	Category 4	White
370	0	Male	Single	27	HS	Category 3	Other
371	0	Male	Single	44	PHS	Category 2	White
372	0	Male	Single	19	NHS	Category 4	White
373	0	Male	Single	25	PHS	Category 1	White
374	0	Male	Single	24	PHS	Category 3	White
375	0	Male	Single	34	PHS	Category 1	White
376	0	Male	Single	20	HS	Category 2	White
377	0	Male	Single	28	HS	Category 2	White
378	0	Male	Single	21	PHS	Category 3	White
379	0	Male	Single	39	HS	Category 3	White
380	0	Male	Single	24	HS	Category 2	Hispanic
381	0	Male	Single	19	HS	Category 2	Hispanic
382	0	Male	Single	18	HS	Category 3	White
383	0	Male	Single	22	PHS	Category 2	White
384	0	Male	Single	25	PHS	Category 4	White
385	0	Male	Single	20	HS	Category 2	White
386	0	Male	Single	15	NHS	Category 2	Hispanic
387	0	Male	Single	18	HS	Category 3	White
388	0	Male	Single	31	PHS	Category 4	White
389	0	Male	Single	44	HS	Category 2	White
390	0	Male	Single	18	NHS	Category 4	White
391	0	Male	Single	30	PHS	Category 2	Hispanic
392	0	Male	Single	44	PHS	Category 2	White
393	0	Male	Single	20	HS	Category 4	White
394	0	Male	Single	42	PHS	Category 1	White
395	0	Male	Single	34	PHS	Category 4	Hispanic
396	0	Male	Single	26	HS	Category 3	Hispanic
397	0	Male	Single	20	HS	Category 4	Hispanic
398	0	Male	Single	20	PHS	Category 2	Black
399	0	Male	Single	44	PHS	Category 3	White
400	0	Male	Single	43	PHS	Category 3	White
401	0	Male	Single	19	HS	Category 3	White
402	0	Male	Single	16	NHS	Category 1	Hispanic
403	0	Male	Single	17	NHS	Category 3	Black
404	0	Male	Single	31	NHS	Category 2	White
405	0	Male	Single	19	HS	Category 1	Hispanic
406	0	Male	Single	31	PHS	Category 3	Black
407	0	Male	Single	28	NHS	Category 1	Black
408	0	Male	Single	19	HS	Category 1	Other
409	0	Male	Single	43	PHS	Category 2	Black
410	0	Male	Single	34	PHS	Category 3	White
411	0	Male	Single	15	NHS	Category 3	Hispanic
412	0	Male	Single	38	HS	Category 2	White
413	0	Male	Single	20	PHS	Category 3	White
414	0	Male	Single	17	NHS	Category 3	Black
415	0	Male	Single	28	PHS	Category 2	Hispanic
416	0	Male	Single	27	PHS	Category 3	Hispanic
417	0	Male	Single	39	PHS	Category 4	White
418	0	Male	Single	16	NHS	Category 4	Hispanic
419	0	Male	Single	30	NHS	Category 3	White
420	0	Male	Single	20	NHS	Category 2	White
421	0	Male	Single	22	PHS	Category 2	White
422	0	Male	Single	27	HS	Category 1	Hispanic
423	0	Male	Single	37	HS	Category 1	Hispanic
424	0	Male	Single	20	NHS	Category 4	White
425	0	Male	Single	19	PHS	Category 4	White
426	0	Male	Single	18	HS	Category 3	White
427	0	Male	Single	17	NHS	Category 4	White
428	0	Male	Single	34	HS	Category 2	White
429	0	Male	Single	41	PHS	Category 2	White
430	0	Male	Single	19	NHS	Category 1	Hispanic
431	0	Male	Single	21	PHS	Category 4	Hispanic
432	0	Male	Single	16	NHS	Category 4	White
433	0	Male	Single	44	HS	Category 2	White
434	0	Male	Single	25	PHS	Category 3	White
435	0	Male	Single	24	HS	Category 2	White
436	0	Male	Single	15	NHS	Category 4	White
437	0	Male	Single	16	NHS	Category 2	White
438	0	Male	Single	35	NHS	Category 2	White
439	0	Male	Single	20	HS	Category 1	Hispanic
440	0	Male	Single	33	HS	Category 2	Black
441	0	Male	Single	25	NHS	Category 1	Other
442	0	Male	Single	20	PHS	Category 4	White
443	0	Male	Single	21	PHS	Category 4	White
444	0	Male	Single	40	HS	Category 3	Other
445	0	Male	Single	16	NHS	Category 2	White
446	0	Male	Single	38	HS	Category 1	White
447	0	Male	Single	21	PHS	Category 3	Hispanic
448	0	Male	Single	15	NHS	Category 2	White
449	0	Male	Single	21	HS	Category 2	Other
450	0	Male	Single	19	HS	Category 1	Hispanic
451	0	Male	Single	26	PHS	Category 3	White
452	0	Male	Single	40	HS	Category 2	White
453	0	Male	Single	18	NHS	Category 1	White
454	0	Male	Single	35	NHS	Category 1	White
455	0	Male	Single	23	HS	Category 2	White
456	0	Male	Single	19	PHS	Category 2	White
457	0	Male	Single	25	PHS	Category 2	Other
458	0	Male	Single	18	NHS	Category 1	Black
459	0	Male	Single	16	NHS	Category 4	White
460	0	Male	Single	37	HS	Category 2	White
461	0	Male	Single	42	HS	Category 4	Hispanic
462	0	Male	Single	25	PHS	Category 4	White
463	0	Male	Single	27	PHS	Category 2	Hispanic
464	0	Male	Single	27	NHS	Category 1	Hispanic
465	0	Male	Single	15	NHS	Category 2	White
466	0	Male	Single	25	PHS	Category 2	White
467	0	Male	Single	18	HS	Category 3	White
468	0	Male	Single	16	NHS	Category 1	White
469	0	Male	Single	16	NHS	Category 4	White
470	0	Male	Single	37	HS	Category 3	Black
471	0	Male	Single	27	PHS	Category 2	Hispanic
472	0	Male	Single	20	HS	Category 3	White
473	0	Male	Single	41	PHS	Category 2	White
474	0	Male	Single	16	NHS	Category 2	White
475	0	Male	Single	17	NHS	Category 2	White
476	0	Male	Single	16	NHS	Category 2	Hispanic
477	0	Male	Single	18	HS	Category 3	White
478	0	Male	Single	31	HS	Category 4	White
479	0	Male	Single	38	HS	Category 1	White
480	0	Male	Single	43	HS	Category 2	White
481	0	Male	Single	37	HS	Category 2	White
482	0	Male	Single	25	PHS	Category 2	White
483	0	Male	Single	29	NHS	Category 1	Hispanic
484	0	Male	Single	20	HS	Category 3	White
485	0	Male	Single	17	NHS	Category 4	Black
486	0	Male	Single	33	NHS	Category 2	White
487	0	Male	Single	20	HS	Category 1	Other
488	0	Male	Single	16	NHS	Category 3	White
489	0	Male	Single	21	HS	Category 3	White
490	0	Male	Single	24	PHS	Category 2	White
491	0	Male	Single	41	PHS	Category 4	White
492	0	Male	Single	18	HS	Category 3	White
493	0	Male	Single	32	PHS	Category 1	White
494	0	Male	Single	20	HS	Category 3	White
495	0	Male	Single	31	PHS	Category 4	White
496	0	Male	Single	22	PHS	Category 1	Other
497	0	Male	Single	29	HS	Category 2	White
498	0	Male	Single	15	NHS	Category 3	Hispanic
499	0	Male	Single	32	HS	Category 2	White
500	0	Male	Single	38	PHS	Category 4	White
501	0	Male	Single	28	HS	Category 3	Hispanic
502	0	Male	Single	18	HS	Category 4	White
503	0	Male	Single	20	HS	Category 1	Hispanic
504	0	Male	Single	40	NHS	Category 2	White
505	0	Male	Single	15	NHS	Category 2	White
506	0	Male	Single	22	HS	Category 2	White
507	0	Male	Single	23	HS	Category 2	White
508	0	Male	Single	18	HS	Category 2	White
509	0	Male	Single	42	PHS	Category 2	Black
510	0	Male	Single	27	PHS	Category 4	White
511	0	Male	Single	24	HS	Category 3	White
512	0	Male	Single	15	NHS	Category 2	White
513	0	Male	Single	24	PHS	Category 3	White
514	0	Male	Single	40	PHS	Category 3	White
515	0	Male	Single	27	HS	Category 2	White
516	0	Male	Single	44	HS	Category 2	White
517	0	Male	Single	41	PHS	Category 4	Black
518	0	Male	Single	19	PHS	Category 3	White
519	0	Male	Single	41	PHS	Category 2	White
520	0	Male	Single	38	PHS	Category 2	Hispanic
521	0	Male	Single	34	NHS	Category 2	White
522	0	Male	Single	19	PHS	Category 3	Black
523	0	Male	Single	23	HS	Category 2	White
524	0	Male	Single	23	PHS	Category 4	White
525	0	Male	Single	27	NHS	Category 3	Black
526	0	Male	Single	37	HS	Category 2	White
527	0	Male	Single	43	PHS	Category 2	White
528	0	Male	Single	21	NHS	Category 1	Hispanic
529	0	Male	Single	20	PHS	Category 4	White
530	0	Male	Single	44	HS	Category 1	White
531	0	Male	Single	19	PHS	Category 4	White
532	0	Male	Single	24	HS	Category 4	White
533	0	Male	Single	17	HS	Category 4	White
534	0	Male	Single	32	PHS	Category 2	White
535	0	Male	Single	18	HS	Category 2	White
536	0	Male	Single	32	PHS	Category 2	Hispanic
537	0	Male	Single	16	NHS	Category 4	White
538	0	Male	Single	37	HS	Category 3	White
539	0	Male	Single	24	HS	Category 2	White
540	0	Male	Single	43	PHS	Category 3	White
541	0	Male	Single	19	PHS	Category 4	White
542	0	Male	Single	30	NHS	Category 3	White
543	0	Male	Single	15	NHS	Category 3	Hispanic
544	0	Male	Single	18	NHS	Category 1	Hispanic
545	0	Male	Single	24	NHS	Category 1	Black
546	0	Male	Single	38	HS	Category 2	Black
547	0	Male	Single	24	PHS	Category 2	Hispanic
548	0	Male	Single	21	PHS	Category 1	Hispanic
549	0	Male	Single	15	NHS	Category 1	Hispanic
550	0	Male	Single	38	PHS	Category 2	White
551	0	Male	Single	27	NHS	Category 1	White
552	0	Male	Single	26	PHS	Category 4	Hispanic
553	0	Male	Single	33	HS	Category 1	White
554	0	Male	Single	16	NHS	Category 3	Black
555	0	Male	Single	18	HS	Category 2	Black
556	0	Male	Single	15	NHS	Category 2	White
557	0	Male	Single	28	PHS	Category 4	White
558	0	Male	Single	21	NHS	Category 1	Hispanic
559	0	Male	Single	31	PHS	Category 4	White
560	0	Male	Single	44	PHS	Category 2	White
561	0	Male	Single	26	PHS	Category 1	Hispanic
562	0	Male	Single	32	PHS	Category 4	White
563	0	Male	Single	18	HS	Category 3	White
564	0	Male	Single	15	NHS	Category 3	White
565	0	Male	Single	19	HS	Category 3	Hispanic
566	0	Male	Single	42	HS	Category 1	White
567	0	Male	Single	44	PHS	Category 3	White
568	0	Male	Single	21	NHS	Category 1	Hispanic
569	0	Male	Single	30	PHS	Category 4	Black
570	0	Male	Single	26	HS	Category 2	White
571	0	Male	Single	15	NHS	Category 1	Hispanic
572	0	Male	Single	30	HS	Category 2	Other
573	0	Male	Single	38	HS	Category 3	White
574	0	Male	Single	27	NHS	Category 1	Black
575	0	Male	Single	32	PHS	Category 1	Black
576	0	Male	Single	24	HS	Category 1	Black
577	0	Male	Single	40	PHS	Category 3	White
578	0	Male	Single	37	PHS	Category 1	White
579	0	Male	Single	18	NHS	Category 2	Other
580	0	Male	Single	16	NHS	Category 4	White
581	0	Male	Single	21	PHS	Category 4	White
582	0	Male	Single	33	PHS	Category 4	White
583	0	Male	Single	32	PHS	Category 2	White
584	0	Male	Single	26	HS	Category 2	Black
585	0	Male	Single	33	PHS	Category 4	White
586	0	Male	Single	30	HS	Category 2	Black
587	0	Male	Single	43	PHS	Category 3	White
588	0	Male	Single	20	NHS	Category 4	White
589	0	Male	Single	29	PHS	Category 4	White
590	0	Male	Single	20	PHS	Category 4	White
591	0	Male	Single	27	PHS	Category 4	White
592	0	Male	Single	27	PHS	Category 2	White
593	0	Male	Single	29	PHS	Category 2	White
594	0	Male	Single	21	PHS	Category 3	White
595	0	Male	Single	21	HS	Category 3	White
596	0	Male	Single	28	PHS	Category 2	Black
597	0	Male	Single	19	HS	Category 1	Hispanic
598	0	Male	Single	28	PHS	Category 3	Black
599	0	Male	Single	26	NHS	Category 1	White
600	0	Male	Single	41	PHS	Category 2	White
601	0	Male	Single	33	PHS	Category 3	White
602	0	Male	Single	22	PHS	Category 4	White
603	0	Male	Single	29	NHS	Category 1	Other
604	0	Male	Single	34	HS	Category 1	Hispanic
