ID	SpouseID	Gender	MaritalStatus	AgeInYears	Education	SES	Race
1112000170	0	Male	Single	17	NHS	Category 2	White
4022000040	0	Male	Single	37	HS	Category 1	White
1114000030	0	Male	Single	17	NHS	Category 3	Other
4031000010	0	Male	Single	37	PHS	Category 1	Hispanic
1112000200	0	Male	Single	17	NHS	Category 3	White
1112000060	0	Male	Single	17	NHS	Category 4	White
3011000020	0	Male	Single	27	NHS	Category 1	Hispanic
4122000270	0	Male	Single	37	HS	Category 2	White
1112000140	0	Male	Single	17	NHS	Category 3	White
1114000050	0	Male	Single	17	NHS	Category 3	Other
4123000040	0	Male	Single	37	HS	Category 2	Black
2131000020	0	Male	Single	22	PHS	Category 3	Hispanic
4132000320	0	Male	Single	37	PHS	Category 2	White
2133000010	0	Male	Single	22	PHS	Category 3	Black
2132000320	0	Male	Single	22	PHS	Category 4	White
2132000290	0	Male	Single	22	PHS	Category 2	White
4132000720	0	Male	Single	37	PHS	Category 4	White
4122000430	0	Male	Single	37	HS	Category 2	White
2132000280	0	Male	Single	22	PHS	Category 3	White
4122000080	0	Male	Single	37	HS	Category 4	White
2132000200	0	Male	Single	22	PHS	Category 4	White
2132000270	0	Male	Single	22	PHS	Category 3	White
2132000040	0	Male	Single	22	PHS	Category 2	White
3134000010	0	Male	Single	27	PHS	Category 2	Other
2133000050	0	Male	Single	22	PHS	Category 2	Black
3133000050	0	Male	Single	27	PHS	Category 2	Black
1123000020	0	Male	Single	17	HS	Category 2	Black
3123000010	0	Male	Single	27	HS	Category 4	Black
2123000010	0	Male	Single	22	HS	Category 2	Black
1112000050	0	Male	Single	17	NHS	Category 2	White
4123000080	0	Male	Single	37	HS	Category 2	Black
1111000010	0	Male	Single	17	NHS	Category 2	Hispanic
2122000130	0	Male	Single	22	HS	Category 2	White
4132000830	0	Male	Single	37	PHS	Category 4	White
4022000160	0	Male	Single	37	HS	Category 1	White
4021000050	0	Male	Single	37	HS	Category 1	Hispanic
2132000240	0	Male	Single	22	PHS	Category 4	White
3113000010	0	Male	Single	27	NHS	Category 3	Black
4134000010	0	Male	Single	37	PHS	Category 2	Other
1112000040	0	Male	Single	17	NHS	Category 3	White
4123000070	0	Male	Single	37	HS	Category 2	Black
1132000020	0	Male	Single	17	PHS	Category 2	White
3031000020	0	Male	Single	27	PHS	Category 1	Hispanic
1112000160	0	Male	Single	17	NHS	Category 4	White
3112000010	0	Male	Single	27	NHS	Category 2	White
1122000120	0	Male	Single	17	HS	Category 3	White
1122000070	0	Male	Single	17	HS	Category 4	White
4132000820	0	Male	Single	37	PHS	Category 3	White
1122000090	0	Male	Single	17	HS	Category 2	White
4122000060	0	Male	Single	37	HS	Category 3	White
3132000120	0	Male	Single	27	PHS	Category 4	White
2124000010	0	Male	Single	22	HS	Category 3	Other
1122000100	0	Male	Single	17	HS	Category 4	White
1112000240	0	Male	Single	17	NHS	Category 3	White
1122000010	0	Male	Single	17	HS	Category 3	White
1112000180	0	Male	Single	17	NHS	Category 4	White
2123000020	0	Male	Single	22	HS	Category 2	Black
4122000100	0	Male	Single	37	HS	Category 2	White
3132000040	0	Male	Single	27	PHS	Category 4	White
3011000010	0	Male	Single	27	NHS	Category 1	Hispanic
1012000020	0	Male	Single	17	NHS	Category 1	White
3132000130	0	Male	Single	27	PHS	Category 3	White
4131000020	0	Male	Single	37	PHS	Category 2	Hispanic
2121000051	0	Female	Single	22	HS	Category 3	Hispanic
3122000011	0	Female	Single	27	HS	Category 4	White
2132000071	0	Female	Single	22	PHS	Category 4	White
4132000571	0	Female	Single	37	PHS	Category 3	White
4021000011	0	Female	Single	37	HS	Category 1	Hispanic
2133000041	0	Female	Single	22	PHS	Category 2	Black
1112000231	0	Female	Single	17	NHS	Category 4	White
2123000031	0	Female	Single	22	HS	Category 3	Black
3132000241	0	Female	Single	27	PHS	Category 4	White
1013000011	0	Female	Single	17	NHS	Category 1	Black
4132000471	0	Female	Single	37	PHS	Category 4	White
4022000151	0	Female	Single	37	HS	Category 1	White
3133000041	0	Female	Single	27	PHS	Category 3	Black
4122000211	0	Female	Single	37	HS	Category 4	White
1122000041	0	Female	Single	17	HS	Category 2	White
4023000011	0	Female	Single	37	HS	Category 1	Black
1112000071	0	Female	Single	17	NHS	Category 3	White
4023000071	0	Female	Single	37	HS	Category 1	Black
1112000091	0	Female	Single	17	NHS	Category 3	White
2132000191	0	Female	Single	22	PHS	Category 3	White
1111000051	0	Female	Single	17	NHS	Category 4	Hispanic
4132000541	0	Female	Single	37	PHS	Category 2	White
2121000031	0	Female	Single	22	HS	Category 4	Hispanic
3114000011	0	Female	Single	27	NHS	Category 2	Other
3023000011	0	Female	Single	27	HS	Category 1	Black
4022000091	0	Female	Single	37	HS	Category 1	White
1113000031	0	Female	Single	17	NHS	Category 3	Black
4132000551	0	Female	Single	37	PHS	Category 2	White
3132000081	0	Female	Single	27	PHS	Category 2	White
1132000011	0	Female	Single	17	PHS	Category 3	White
2134000011	0	Female	Single	22	PHS	Category 2	Other
4132000741	0	Female	Single	37	PHS	Category 3	White
1012000051	0	Female	Single	17	NHS	Category 1	White
1124000011	0	Female	Single	17	HS	Category 2	Other
4132000061	0	Female	Single	37	PHS	Category 3	White
2032000021	0	Female	Single	22	PHS	Category 1	White
1113000011	0	Female	Single	17	NHS	Category 4	Black
1134000011	0	Female	Single	17	PHS	Category 3	Other
4132000621	0	Female	Single	37	PHS	Category 2	White
1112000251	0	Female	Single	17	NHS	Category 2	White
3132000141	0	Female	Single	27	PHS	Category 3	White
4132000181	0	Female	Single	37	PHS	Category 3	White
1123000011	0	Female	Single	17	HS	Category 3	Black
4131000051	0	Female	Single	37	PHS	Category 3	Hispanic
2112000011	0	Female	Single	22	NHS	Category 2	White
2132000061	0	Female	Single	22	PHS	Category 4	White
1122000051	0	Female	Single	17	HS	Category 3	White
2122000051	0	Female	Single	22	HS	Category 2	White
2023000011	0	Female	Single	22	HS	Category 1	Black
1114000041	0	Female	Single	17	NHS	Category 2	Other
3132000181	0	Female	Single	27	PHS	Category 3	White
4131000011	0	Female	Single	37	PHS	Category 2	Hispanic
4132000811	0	Female	Single	37	PHS	Category 2	White
4122000371	0	Female	Single	37	HS	Category 2	White
2133000071	0	Female	Single	22	PHS	Category 4	Black
4022000121	0	Female	Single	37	HS	Category 1	White
2132000231	0	Female	Single	22	PHS	Category 4	White
4132000631	0	Female	Single	37	PHS	Category 4	White
1012000061	0	Female	Single	17	NHS	Category 1	White
4132000351	0	Female	Single	37	PHS	Category 2	White
4012000011	0	Female	Single	37	NHS	Category 1	White
4023000041	0	Female	Single	37	HS	Category 1	Black
4123000011	0	Female	Single	37	HS	Category 3	Black
4133000061	0	Female	Single	37	PHS	Category 2	Black
2112000041	0	Female	Single	22	NHS	Category 3	White
1122000111	0	Female	Single	17	HS	Category 2	White
4122000091	0	Female	Single	37	HS	Category 2	White
2132000011	0	Female	Single	22	PHS	Category 4	White
1122000031	0	Female	Single	17	HS	Category 2	White
2132000031	0	Female	Single	22	PHS	Category 4	White
2133000111	0	Female	Single	22	PHS	Category 2	Black
2133000031	0	Female	Single	22	PHS	Category 2	Black
3122000081	0	Female	Single	27	HS	Category 3	White
3132000211	0	Female	Single	27	PHS	Category 3	White
3133000011	0	Female	Single	27	PHS	Category 3	Black
2133000081	0	Female	Single	22	PHS	Category 3	Black
2122000161	0	Female	Single	22	HS	Category 2	White
1113000061	0	Female	Single	17	NHS	Category 4	Black
2132000131	0	Female	Single	22	PHS	Category 2	White
1112000281	0	Female	Single	17	NHS	Category 4	White
4022000141	0	Female	Single	37	HS	Category 1	White
2132000161	0	Female	Single	22	PHS	Category 3	White
2122000041	0	Female	Single	22	HS	Category 2	White
1113000051	0	Female	Single	17	NHS	Category 2	Black
1113000041	0	Female	Single	17	NHS	Category 3	Black
4112000041	0	Female	Single	37	NHS	Category 3	White
3131000011	0	Female	Single	27	PHS	Category 4	Hispanic
4131000031	0	Female	Single	37	PHS	Category 4	Hispanic
3132000071	0	Female	Single	27	PHS	Category 2	White
2132000181	0	Female	Single	22	PHS	Category 3	White
4032000071	0	Female	Single	37	PHS	Category 1	White
2134000021	0	Female	Single	22	PHS	Category 3	Other
4022000201	0	Female	Single	37	HS	Category 1	White
3132000021	0	Female	Single	27	PHS	Category 2	White
2132000051	0	Female	Single	22	PHS	Category 4	White
4031000041	0	Female	Single	37	PHS	Category 1	Hispanic
2133000021	0	Female	Single	22	PHS	Category 3	Black
1112000291	0	Female	Single	17	NHS	Category 2	White
2122000141	0	Female	Single	22	HS	Category 3	White
4032000091	0	Female	Single	37	PHS	Category 1	White
4023000061	0	Female	Single	37	HS	Category 1	Black
2131000011	0	Female	Single	22	PHS	Category 2	Hispanic
1022000011	0	Female	Single	17	HS	Category 1	White
4132000121	0	Female	Single	37	PHS	Category 2	White
3134000031	0	Female	Single	27	PHS	Category 4	Other
3133000021	0	Female	Single	27	PHS	Category 2	Black
2032000011	0	Female	Single	22	PHS	Category 1	White
2112000031	0	Female	Single	22	NHS	Category 2	White
2032000031	0	Female	Single	22	PHS	Category 1	White
2121000011	0	Female	Single	22	HS	Category 2	Hispanic
2122000181	0	Female	Single	22	HS	Category 2	White
1112000261	0	Female	Single	17	NHS	Category 3	White
4132000011	0	Female	Single	37	PHS	Category 4	White
1112000011	0	Female	Single	17	NHS	Category 4	White
2132000311	0	Female	Single	22	PHS	Category 4	White
1112000111	0	Female	Single	17	NHS	Category 3	White
2132000021	0	Female	Single	22	PHS	Category 4	White
2133000101	0	Female	Single	22	PHS	Category 3	Black
1112000221	0	Female	Single	17	NHS	Category 2	White
4021000041	0	Female	Single	37	HS	Category 1	Hispanic
1032000011	0	Female	Single	17	PHS	Category 1	White
4133000031	0	Female	Single	37	PHS	Category 3	Black
1112000151	0	Female	Single	17	NHS	Category 2	White
4122000401	0	Female	Single	37	HS	Category 2	White
3132000061	0	Female	Single	27	PHS	Category 4	White
4012000031	0	Female	Single	37	NHS	Category 1	White
4133000091	0	Female	Single	37	PHS	Category 4	Black
2122000101	0	Female	Single	22	HS	Category 2	White
4132000261	0	Female	Single	37	PHS	Category 2	White
2132000101	0	Female	Single	22	PHS	Category 2	White
1012000041	0	Female	Single	17	NHS	Category 1	White
2122000031	0	Female	Single	22	HS	Category 2	White
1012000011	0	Female	Single	17	NHS	Category 1	White
2112000051	0	Female	Single	22	NHS	Category 2	White
1111000031	0	Female	Single	17	NHS	Category 3	Hispanic
1012000031	0	Female	Single	17	NHS	Category 1	White
1122000021	0	Female	Single	17	HS	Category 3	White
4132000431	0	Female	Single	37	PHS	Category 4	White
3013000011	0	Female	Single	27	NHS	Category 1	Black
3031000011	0	Female	Single	27	PHS	Category 1	Hispanic
4034000041	0	Female	Single	37	PHS	Category 1	Other
3132000251	0	Female	Single	27	PHS	Category 3	White
4112000031	0	Female	Single	37	NHS	Category 3	White
4132000761	0	Female	Single	37	PHS	Category 3	White
3131000031	0	Female	Single	27	PHS	Category 3	Hispanic
4033000011	0	Female	Single	37	PHS	Category 1	Black
3033000011	0	Female	Single	27	PHS	Category 1	Black
1121000011	0	Female	Single	17	HS	Category 3	Hispanic
3034000021	0	Female	Single	27	PHS	Category 1	Other
3132000231	0	Female	Single	27	PHS	Category 2	White
2132000211	0	Female	Single	22	PHS	Category 2	White
4132000451	0	Female	Single	37	PHS	Category 3	White
1114000011	0	Female	Single	17	NHS	Category 2	Other
3122000111	0	Female	Single	27	HS	Category 4	White
4132000161	0	Female	Single	37	PHS	Category 2	White
4122000151	0	Female	Single	37	HS	Category 2	White
4132000671	0	Female	Single	37	PHS	Category 2	White
4132000521	0	Female	Single	37	PHS	Category 2	White
2122000091	0	Female	Single	22	HS	Category 2	White
